Date,Open,High,Low,Close,Adj Close,Volume
2019-05-17,46.400002,47.720001,46.299999,47.720001,47.720001,34079700
2019-05-20,47.619999,47.740002,46.630001,46.750000,46.750000,23909600
2019-05-21,47.099998,47.959999,46.090000,47.410000,47.410000,32381300
2019-05-22,47.779999,48.689999,47.369999,47.459999,47.459999,21087400
2019-05-23,47.070000,47.900002,46.419998,47.820000,47.820000,15786300
2019-05-24,48.639999,49.430000,48.310001,48.310001,48.310001,24936500
2019-05-27,49.000000,50.250000,48.900002,50.189999,50.189999,17281600
2019-05-28,49.950001,50.950001,49.849998,50.250000,50.250000,37041000
2019-05-29,49.520000,49.849998,49.150002,49.700001,49.700001,17842500
2019-05-30,49.709999,50.130001,49.439999,50.009998,50.009998,12877800
2019-05-31,49.509998,51.000000,48.709999,49.000000,49.000000,28857900
2019-06-03,49.349998,49.599998,48.439999,48.830002,48.830002,22451600
2019-06-04,49.180000,49.349998,48.299999,49.110001,49.110001,19537300
2019-06-05,49.279999,49.430000,47.860001,48.389999,48.389999,14392200
2019-06-06,48.889999,48.939999,48.310001,48.799999,48.799999,10869100
2019-06-07,49.049999,49.099998,48.360001,48.660000,48.660000,11626500
2019-06-10,48.950001,49.230000,48.330002,48.340000,48.340000,11670100
2019-06-11,49.759998,51.480000,49.660000,51.430000,51.430000,44669000
2019-06-12,51.549999,52.090000,50.930000,51.490002,51.490002,24531300
2019-06-13,51.900002,52.250000,51.590000,51.849998,51.849998,18058600
2019-06-14,51.700001,51.820000,51.150002,51.400002,51.400002,20375200
2019-06-17,51.000000,51.330002,50.200001,50.200001,50.200001,20551200
2019-06-18,51.000000,52.419998,51.000000,52.000000,52.000000,27229300
2019-06-19,53.000000,53.099998,51.830002,52.299999,52.299999,23746400
2019-06-21,52.750000,52.930000,52.099998,52.439999,52.439999,20492800
2019-06-24,52.480000,52.480000,52.099998,52.400002,52.400002,9338300
2019-06-25,52.189999,52.470001,51.340000,51.380001,51.380001,12449700
2019-06-26,51.500000,52.040001,51.369999,51.580002,51.580002,13277900
2019-06-27,52.150002,52.150002,51.520000,51.700001,51.700001,14941500
2019-06-28,52.070000,52.200001,51.689999,51.820000,51.820000,11106100
2019-07-01,53.099998,53.790001,53.099998,53.650002,53.650002,22807300
2019-07-02,54.099998,54.160000,50.020000,51.330002,51.330002,44800200
2019-07-03,51.770000,51.970001,51.150002,51.290001,51.290001,19929700
